id,latitude,longitude,population
Langeweide,52.03888889,4.783333333,943293
Bozum ,53.08333333,5.7,943487
Rome,51.8,5.316666667,943546
Middelburen,52.96666667,6.2,943615
Benedenberg,51.9375,4.75,944054
Blokzijl,52.72638889,5.95,944340
Langeveen,52.4625,6.716666667,944504
Klein Harkstede,53.21666667,0.65,944985
De Rotting,51.53333333,0.066666667,945111
Heilig Landstichting,51.81666667,5.9,945182
Ziek,51.9,6.316666667,945192
't Woudt,51.99583333,4.283333333,945228
Spiesberg,51.36666667,5.933333333,945235
Leihoek,52.75,4.65,946107
Stogger,51.31666667,6,946144
Grote Wiske,52.95,5.433333333,946162
Wieldrecht,51.78472222,4.616666667,946222
Bemmer,51.55,0.083333333,946752
Ovezande,51.43333333,3.816666667,946799
Hoogeweg,51.36666667,3.633333333,946932
Weite,53.01666667,0.133333333,946953
Horst,51.53333333,0.066666667,947270
Heische Wal,51.65,0.083333333,947382
Armweide,52.76944444,6.320833333,947456
Wevershoek,51.85555556,4.566666667,947780
Laag Zuthem,52.45972222,6.166666667,948587
Nieuwgraaf,51.98333333,6,948657
Rijsdam,52.95,0.133333333,948872
Schurenberg,50.91666667,5.916666667,948944
Dommelsvoort,51.73333333,0.083333333,949140
Darthuizen,52.0125,5.383333333,949186
Abbekinderen,51.48333333,3.916666667,949288
Nieuwlande,52.69583333,6.613888889,949556
Zuidzijde,51.70138889,4.25,949632
Bovenkarspel,52.7,5.25,949729
Selwerd,53.28333333,0.4,949750
Weijland,52.08472222,4.783333333,949822
Midden-Eierland,53.13333333,4.866666667,951187
Vriezenveen,52.40833333,6.616666667,951191
Voorwerk,53.1,6.25,951350
De Hoek,51.85,4.3,951406
Bunne,53.11805556,6.533333333,951604
Laude,52.91666667,0.116666667,951716
Kwintsheul,52.0125,4.25,951950
Buiksloot,52.4,4.916666667,952124
Neer,51.26666667,5.983333333,952177
Zandhoek,51.51666667,6.033333333,952388
Oudeland,51.33333333,3.6,952529
Rosmalen,51.71666667,0.083333333,952859
Duivendans,52.46666667,5.983333333,953174
Kruiningergors,51.92083333,4.116666667,953598
Wullenhoven,52.21666667,5.516666667,953701
Eikberg,51.55,0.066666667,953799
Oosterklief,52.9,4.966666667,953953
Overbiel,52.11666667,6.55,954025
Hilleshagen,50.8,5.95,954843
Bakkersdam,51.3,3.483333333,955210
Vijfhuizen,51.51666667,0.066666667,955321
Geerstraat,52.3,6.016666667,955881
Deelshurk,51.33333333,0.083333333,956471
Kuitaart,51.35,4.033333333,956540
Reutum,52.39027778,6.833333333,956662
Teckop,52.13333333,4.916666667,957621
Dantumawoude,53.3,6.016666667,957659
Schingen,53.2,5.616666667,957913
Zevenhuizen,52.01111111,4.566666667,958105
Reuth,51.43333333,0.066666667,958136
Guttecoven,51.01666667,5.816666667,958500
Overheek,50.88333333,5.883333333,959243
Follega,52.88333333,5.733333333,959704
Gorp,51.48333333,0.083333333,960116
Broek,51.45,6.066666667,960441
De Grits,53.11666667,5.566666667,960598
Prosperdorp,51.31666667,4.2,960813
Toven,51.63333333,0.083333333,960967
Kavelingen,52.91388889,7.011111111,961114
IJzendoorn,51.9,5.533333333,961155
Barchem,52.13333333,6.45,961185
Kalverdijk,52.73333333,4.766666667,961199
Hollandscheveld,52.70555556,6.538888889,961226
Ruigahuizen,52.88333333,5.566666667,961296
Bommerig,50.78333333,5.933333333,961615
Zomerdijk,53.26666667,0.966666667,961813
Holset,50.78333333,6,962208
Rolpaal,52.0125,4.216666667,962443
Nieuwe Compagnie,53.11666667,0.75,962454
Nieuwe Molen,51.51666667,0.066666667,962514
Wijgeest,53.28333333,6.133333333,963279
Dijkshoek,53.26666667,5.55,963619
Spoolde,52.50694444,6.05,963838
Baarderburen,53.13333333,5.483333333,964200
Breklenkamp,52.45416667,6.983333333,964338
Schorebrug,51.46666667,4.016666667,964848
Weustenrade,50.9,5.916666667,965016
Varssel,52.06666667,6.383333333,965127
Beverwijk,52.48333333,4.65,965257
Montfoort,52.04583333,4.95,965298
Nieuwlandsche Molen,51.33333333,3.666666667,965524
Stabrecht,51.38333333,0.083333333,965756
Wielder,51.38333333,6.133333333,966150
Boxmeer,51.63333333,0.083333333,966187
Klimmen,50.88333333,5.883333333,966238
Achter de Vree,52.43333333,5.95,966373
Koekoek,51.41666667,3.816666667,966543
Leerbroek,51.90833333,5.05,966764
Afhang,51.45,6.05,966791
Midbuul,51.25,0.083333333,967190
Hooge Berkt,51.31666667,0.083333333,967298
Winkel,51.28333333,0.083333333,967637
Nieuwe-Tonge,51.71527778,4.15,967818
Oostbroek,50.91666667,5.783333333,967896
Tiggeltscheberg,51.51666667,0.066666667,968182
Langereis,52.73333333,4.916666667,968382
Hoogezand,53.15,0.75,968595
Het Oudeland,51.46666667,3.8,968868
Wolfhagen,50.95,5.883333333,969005
Sint Anthoniepolder,51.79861111,4.516666667,969348
Hoofddorp,52.3,4.7,969743
Dwarsdijk,51.98888889,5.266666667,969985
Kruisschot,51.48333333,0.083333333,970757
Vinkekade,52.24166667,4.966666667,970901
Spaanshuisken,51.03333333,5.966666667,971130
Zeesse,52.5125,6.433333333,971725
Abcoven,51.51666667,0.083333333,971810
Kreiel,51.43333333,0.083333333,971949
Emmadorp,51.33333333,4.15,971985
Wjelsryp,53.16666667,5.6,972039
Gooium,53.1,5.4,972330
Heikantse Hoeve,51.66666667,0.083333333,972423
Langeweg,51.63333333,0.066666667,972663
Kruispolderhaven,51.35,4.1,972977
Ressen,51.9,5.866666667,973235
Emmen,52.49583333,6.216666667,973844
Sluis,51.63333333,4.1,973879
Nijelamer,52.88333333,5.966666667,974184
Warder,52.56666667,5.016666667,974241
Bakertand,51.53333333,0.083333333,974346
Zandberg,51.3,4.1,974632
Hoogersmilde,52.90555556,6.394444444,974737
Groot-Bedaf,51.45,0.083333333,974786
Molenstad,52.85694444,6.369444444,975330
Kromme Elleboog,53.18333333,0.066666667,976015
Ternaard,53.38333333,5.966666667,976237
Witte Dellen,51.68333333,0.083333333,976320
Pepinusbrug,51.08333333,5.933333333,976630
Biggekerke,51.5,3.533333333,976649
Warken,52.13333333,6.266666667,976854
Lijndonk,51.56666667,0.066666667,976875
Norden,52.26666667,5.583333333,976939
Tjallewal,52.76666667,4.8,977963
Firdgum,53.25,5.566666667,978135
Radewijk,52.57222222,6.7,978301
Overberg,51.43333333,0.066666667,978706
Vensterburen,53.23333333,5.783333333,978788
Wijlre,50.83333333,5.9,979207
Valsteeg,52.70972222,6.743055556,979447
Druisdijk,51.5,0.066666667,979682
Helbroek,51.66666667,0.083333333,979959
Hoge Linthorst,52.6875,6.316666667,980115
Geitenwaard,51.88333333,6.083333333,980179
Kenwerd,53.3,0.383333333,980186
Kappert,51.26666667,6,980188
Oosterwijk,52.01666667,6.333333333,980334
Waarder,52.06111111,4.816666667,980869
Benedenvaart,52.59861111,6.366666667,981076
Roverberg,51.33333333,4.066666667,981253
Galder,51.5,0.066666667,981256
Paddepoel,53.25,0.516666667,981256
Voorrijp,53.2,5.483333333,981544
Leende,51.35,0.083333333,981593
Schadewijk,51.35,0.083333333,981898
Renselaar,52.21666667,5.55,982259
Sint Kruis,51.26666667,3.5,982817
Bruggerhuizen,51.31666667,0.083333333,982836
Oudleusen,52.53333333,6.3,982907
Molkwerum,52.9,5.4,983035
Hoogmade,52.16944444,4.566666667,983366
Zevenbergen,51.63333333,0.066666667,983585
Wedzeburen,53.23333333,6.1,983623
Weleveld,52.33055556,6.733333333,983653
Leg,51.48333333,0.066666667,983664
Katwijkerlaan,52.03472222,4.45,983745
Groot Deunk,51.96666667,6.6,983973
Völckerdorp,51.43333333,4.25,984132
Zevenmorgen,51.96666667,5.5,984160
Noordpolderzijl,53.41666667,0.566666667,984417
Bergstoep,51.92222222,4.783333333,984570
Bleijenbeek,51.63333333,6.05,984893
Huisvennen,51.45,0.066666667,984986
Nibbixwoud,52.7,5.066666667,986022
IJzerenbrug,51.84305556,4.166666667,986412
Bareveld,53.05,0.833333333,986964
Woubrugge,52.16944444,4.633333333,987090
Heikant,51.58333333,0.083333333,987107
't Laar,52.3,5.95,987343
Blokland,52.2125,4.783333333,987401
Hoekelum,52.01666667,5.666666667,987579
Haalderen,51.88333333,5.933333333,987932
Mijdrecht,52.20694444,4.85,988134
Delburen,52.88333333,5.6,988260
Heerenveen,52.95,5.933333333,988405
Pannekeet,52.7,4.833333333,988765
Oldebroek,52.45,5.9,989117
Taarlo,53.03333333,6.626388889,989299
Haaften,51.81666667,5.216666667,989854
Heeseind,51.71666667,0.083333333,989960
Westernieland,53.4,0.483333333,989988
Oudekerk,50.95,5.85,990160
Kleinder-Liempde,51.56666667,0.083333333,990274
Made,51.66666667,0.066666667,990329
Baak,52.08333333,6.233333333,990397
Slikkendam,52.15555556,4.85,990670
Waalbroek,50.83333333,6,990912
Noordeinde,52.16666667,4.95,991087
Munnekeburen,52.85,5.883333333,991465
Gramsbergen,52.60972222,6.666666667,991644
Niersen,52.28333333,5.9,992052
Harmelerwaard,52.08888889,4.983333333,992141
Etenaken,50.85,5.883333333,992249
Baarlo,52.66388889,6.1,992289
Braamberg,52.64583333,6.516666667,992494
Heiderschoor,51.45,0.083333333,992535
Tjoene,52.2875,6.166666667,993003
Ter Heijde,52.03055556,4.166666667,993048
Kreverhille,51.48333333,3.983333333,993142
Doniaburen,53,5.433333333,993487
De Druif,51.65,0.066666667,993502
Vogelwaarde,51.31666667,3.966666667,993547
Tull en 't Waal,52.00138889,5.116666667,993698
Sprangsevaart,51.65,0.083333333,994275
Haalweide,52.67222222,6.313888889,994319
Oud-Drimmelen,51.68333333,0.066666667,995642
Hapert,51.36666667,0.083333333,995724
Statenboom,51.28333333,4.116666667,995874
Oosteinde,53.4,0.783333333,996200
Schettens,53.08333333,5.483333333,997367
Stormpolder,51.9125,4.566666667,997703
Onderdendam,53.33333333,0.583333333,997761
Voorhout,52.22222222,4.483333333,997949
Elkenrade,50.83333333,5.916666667,998190
De Goorn,52.63333333,4.95,998721
Langeweegje,51.43333333,3.883333333,998827
Stadterij,52.74027778,6.490277778,999058
Linde,52.45138889,6.5,999077
Heide,51.28333333,5.866666667,999615
Oudewater,52.025,4.866666667,999842
Garreweer,53.31666667,0.816666667,1000001
IJsselstein,52.01944444,5.033333333,1000144
Den Nul,52.35833333,6.1,1000395
Moleneind,51.81666667,5.466666667,1000792
Oudeschild,53.03333333,4.866666667,1000795
Meemortel,51.26666667,0.083333333,1001046
Willibrordushoek,51.58333333,0.083333333,1001115
De Lent,51.43333333,0.066666667,1001125
Aagtekerke,51.55,3.516666667,1001410
Nederweerterdijk,51.33333333,5.833333333,1001589
Worsum,51.76666667,5.8,1001874
Holt,52.52361111,6.333333333,1001968
Catsop,50.95,5.783333333,1002078
Benningbroek,52.7,5.033333333,1002210
De Boer,51.66666667,0.083333333,1002644
Zittard,51.13333333,6,1002849
Aartswoud,52.75,4.95,1002905
Haasdal,50.88333333,5.816666667,1003218
Greffeling,51.83333333,5.483333333,1003440
Julianadorp,52.9,4.75,1003469
Overlangel,51.76666667,0.083333333,1004196
Startenhuizen,53.36666667,0.7,1004219
Schaft,51.28333333,0.083333333,1004361
Zaandijk,52.48333333,4.8,1004809
Kessel,51.8,0.083333333,1004958
Grevenberg,52.74027778,6.744444444,1005393
Nieuwediep,53.04166667,6.858333333,1005409
Pinkenveer,51.86805556,4.9,1005967
Opmeeden,53.26666667,0.916666667,1006170
Nieuw-Beijerland,51.8125,4.333333333,1006429
Beers ,53.15,5.733333333,1006928
Teerns,53.18333333,5.833333333,1007438
Wittewerf,52.45,5.1,1007761
Leuvenheim,52.08333333,6.133333333,1007975
Nieuwenhagen,50.9,6.033333333,1008955
Wervershoof,52.73333333,5.166666667,1008976
Drongelen,51.71666667,0.083333333,1009255
Frankrijk,52.35,5.65,1009280
De Aa,51.28333333,0.083333333,1009370
Beerschoten,52.0625,5.25,1009442
Verloren Hoek,51.6,0.066666667,1009687
Vernhout,51.53333333,0.083333333,1009939
De Beekkant,51.23333333,5.9,1009986
Wierhuizen,53.4,0.416666667,1010195
Heihoefke,51.46666667,0.066666667,1010577
Opende,53.16666667,0.183333333,1010605
Drieschouwen,51.25,3.916666667,1010635
Strijenham,51.51666667,4.15,1010801
Asch,51.93333333,5.316666667,1011120
Valeiskreek,51.25,3.483333333,1011128
Herwijnen,51.81666667,5.133333333,1011191
Kostvlies,52.9875,6.798611111,1011582
Kruisweg,52.04444444,4.533333333,1011747
Brembosch,51.48333333,0.066666667,1011773
Westervelde,53.05416667,6.441666667,1012130
Lageheide,51.71666667,0.083333333,1012396
Horst,52.3,5.583333333,1012647
Oude Molen,52.26111111,6.283333333,1012925
Oudehaske,52.95,5.866666667,1013160
Siddeburen,53.25,0.866666667,1013228
Maris,51.35,5.933333333,1013328
Op de Bos,51.25,5.933333333,1013343
De Emmer,52.06666667,6.166666667,1013673
Luchen,51.43333333,0.083333333,1014194
Schermerhorn,52.6,4.883333333,1014381
Haren,51.8,0.083333333,1014482
Gastel,51.28333333,0.083333333,1015208
Kleine Koolwijk,51.76666667,0.083333333,1015382
Geysteren,51.55,6.05,1015554
Hummelo,52,6.233333333,1015847
Stiphout,51.48333333,0.083333333,1015894
Biervliet,51.33333333,3.683333333,1015920
Voorthuizen,52.18333333,5.616666667,1016271
Kruisweg,53.38333333,0.366666667,1017469
Braakhoek,51.4,0.083333333,1017973
Langeheit,52.48333333,4.766666667,1018306
Zuiderrot,52.45,5.883333333,1018371
De Bramert,50.98333333,5.783333333,1018480
't Zand,52.5,6.016666667,1018536
Honderdmorgen,51.9,6,1018890
Echten,52.71111111,6.397222222,1019433
Buitenhuizen,52.71527778,6.252777778,1019727
Tweewegen,52.83333333,4.9,1019876
Mariahoop,51.08333333,5.966666667,1019987
Ruinerwold,52.72361111,6.248611111,1020222
Staphorst,52.64444444,6.2,1020291
Wollingboermarke,53,0.166666667,1020422
Muiden,52.33333333,5.066666667,1020492
Kattenberg,51.51666667,0.083333333,1021130
Donk,51.41666667,0.083333333,1021141
Noordeinde,52.56666667,4.833333333,1021672
Arensgenhout,50.88333333,5.85,1021673
Kleine Kolonie,52.28333333,5.766666667,1021753
Wezup,52.81111111,6.719444444,1021881
Duifhuis,51.71666667,0.083333333,1022052
Nijland,53.05,5.583333333,1022136
Tjamsweer,53.31666667,0.816666667,1022950
Pannerden,51.88333333,6.05,1023215
Quirijnstok,51.58333333,0.083333333,1023699
Scheendijk,52.17916667,5.016666667,1023736
Klein Heidekamp,52.03333333,5.9,1024092
Hoog Kana,51.96666667,5.5,1024350
Hooge Mierde,51.38333333,0.083333333,1024492
Baarstraat,51.16666667,5.85,1024919
De Hei,51.48333333,6.15,1025381
Oudezijl,53.18333333,0.183333333,1025529
Kortenhoeven,51.97361111,5.033333333,1025694
Assendelft,52.46666667,4.75,1025878
Lovendaal,51.41666667,6.133333333,1025987
Korteraar,52.17361111,4.716666667,1026014
Huigsloot,52.21666667,4.6,1026199
Castenray,51.48333333,6.033333333,1026856
Maalbroek,51.2,6.05,1027733
Jardinga,53.01666667,6.283333333,1028382
Eppenzolder,52.18611111,6.7,1028439
Stolwijk,51.97222222,4.766666667,1029159
Horst,51.45,6.05,1029192
Heemserveen,52.58194444,6.566666667,1029242
Kekerdom,51.86666667,6,1029314
Laag-Soeren,52.08333333,6.066666667,1029932
Neerbosch West,51.83333333,5.8,1030019
Rijp,52.75,4.75,1030360
Loo,52.25277778,6.333333333,1030403
Balloo,52.99583333,6.630555556,1030907
Veenhof,53.00416667,6.809722222,1031507
Schaesberg,50.9,6.016666667,1031584
Bornwirdhuizen,53.33333333,5.983333333,1031590
Denekamp,52.37777778,7,1031682
Kreel,52.05,5.716666667,1031729
Etzenrade,50.98333333,5.966666667,1032245
Hanssum,51.26666667,6,1032562
Waterhoek,52.1,6.55,1033459
Minkeloos,51.89305556,4.966666667,1033524
Zijdewind,52.73333333,4.85,1033561
Lage Vuursche,52.17916667,5.216666667,1033603
Groenendijk,51.36666667,4.016666667,1033747
Vledderveen,52.87638889,6.1875,1034103
Leekerweg,52.65,5.183333333,1034278
Kruiselwerk,53.05,0.983333333,1034402
Graauw,51.33333333,4.1,1034455
Godlinze,53.36666667,0.8,1034586
Behelp,51.36666667,0.083333333,1034654
De Schoolt,52.21666667,6.35,1035041
Raren,50.76666667,6,1035264
Ool,51.18333333,5.95,1035430
Domburg,51.56666667,3.5,1035808
Laar,51.48333333,0.083333333,1035933
Toom,51.26666667,0.083333333,1036140
Het Hool,51.51666667,0.083333333,1036415
Noord-Bakkum,52.58333333,4.666666667,1036415
Overbrug,51.48333333,0.083333333,1036449
Op den Hering,50.98333333,6.033333333,1036477
Kotten,51.93333333,6.766666667,1037606
Wormerveer,52.48333333,4.783333333,1037737
Herpen,51.76666667,0.083333333,1037771
Duivenhoek,51.35,4.1,1037829
Anjum,53.23333333,5.65,1038110
Zittard,51.4,0.083333333,1038347
Genoenhuis,51.4,0.083333333,1038416
Koningsbosch,51.05,5.966666667,1038696
Egbertsgaasten,53.11666667,6.033333333,1039255
Balgoij,51.78333333,5.716666667,1039266
Barger-Oosterveen,52.70138889,6.972222222,1039565
De Ruif,52.15694444,5.433333333,1039677
Kopaf,53.25,0.95,1040202
Kleine Huisjes,53.38333333,0.4,1040665
Castricum,52.55,4.666666667,1040897
Overwoud,52.11666667,5.633333333,1041089
Naaldwijk,51.99444444,4.2,1041113
Kuivezand,51.58333333,0.066666667,1041535
Niemeskant,51.63333333,0.083333333,1041741
Kornwerderzand,53.06666667,5.333333333,1041822
Harskamp,52.13333333,5.75,1042138
Ittervoort,51.16666667,5.816666667,1042389
De Falom ,53.26666667,6.016666667,1042778
Spanga,52.81666667,5.9,1043061
Idsegahuizum,53.05,5.416666667,1043265
Groenekan,52.12361111,5.15,1044128
Marknesse,52.71666667,5.866666667,1044470
Hollands Kroon,52.86666667,4.866666667,1044776
Eelde,53.13611111,6.5625,1044988
De Glashut,52.21805556,5.016666667,1045200
Rozenburg,51.90416667,4.233333333,1045248
Klein-Overleek,52.45,4.983333333,1045694
Yerseke,51.5,4.05,1045988
Noord-Stegeren,52.6125,6.466666667,1046387
Voskuil,52.48333333,6,1046490
Rande,52.29027778,6.116666667,1046606
Oostergouw,52.68333333,5.233333333,1046612
Ginderover,51.36666667,0.083333333,1046632
Dubbroek,51.35,6.083333333,1046713
Kraggenburg,52.66666667,5.9,1046727
Barrier,50.88333333,5.9,1046879
's-Heer Arendskerke,51.48333333,3.816666667,1047154
Loon,51.36666667,0.083333333,1047408
's-Heerenberg,51.88333333,6.25,1047597
Vaals,50.76666667,6.016666667,1047768
Tegelen,51.33333333,6.133333333,1047973
Bierum,53.38333333,0.85,1048030
Cadzand-Bad,51.38333333,3.383333333,1048313
Vinkega,52.86666667,6.116666667,1048345
Wadenoijen,51.86666667,5.366666667,1048815
Ossenwaard,51.88333333,6.1,1049238
Wouterswoude,53.3,6.033333333,1049293
Haagje,52.06666667,5.266666667,1049421
"Hasselt, Venlo",51.43333333,6.166666667,1049550
Oosteind,51.66666667,0.083333333,1049640
Moeren,51.48333333,0.066666667,1049655
Herveld,51.9,5.75,1049890
Norg,53.06666667,6.458333333,1050513
Siebengewald,51.65,6.1,1050552
Wilbertoord,51.65,0.083333333,1050607
Sint Pancras,52.66666667,4.783333333,1050827
Schardam,52.6,5.016666667,1050999
Raar,50.88333333,5.783333333,1051127
Hoogveld,51.65,0.083333333,1051184
Harmöle,52.12916667,6.85,1051471
Het Bosch,51.38333333,0.083333333,1051546
Heide,51.28333333,6.016666667,1052219
Steenhoven,51.33333333,3.533333333,1052594
Ven-Zelderheide,51.71666667,6.033333333,1052624
Aardenburg,51.26666667,3.45,1052687
Lettelbert,53.18333333,0.4,1052721
Gaast,53.01666667,5.416666667,1052957
Jubbega Derde Sluis,53,6.116666667,1053511
Swalmen,51.23333333,6.033333333,1053679
Molenhoek,51.76666667,5.866666667,1053704
Langelille,52.85,5.85,1053913
Nummer Een,51.38333333,3.6,1054655
Westeinde,52.09583333,4.55,1054759
Ossenzijl,52.80972222,5.916666667,1055228
Riel,51.51666667,0.083333333,1055814
Geuzenbuurt,52.75,5.2,1056197
De Roskam,52.52222222,5.9,1056238
Groot-Ammers,51.92361111,4.816666667,1056603
Oldeberkoop,52.95,6.133333333,1056627
Waskemeer,53.05,6.283333333,1056766
Heemskerkerduin,52.5,4.633333333,1056982
Burgerveen,52.23333333,4.683333333,1057501
Craubeek,50.88333333,5.9,1057625
Gerner,52.52083333,6.25,1057652
Middelrode,51.65,0.083333333,1057798
Meer,51.36666667,0.083333333,1058137
Stuivezand,51.48333333,0.066666667,1058183
Midlaren,53.10972222,6.677777778,1058265
Renesse,51.73333333,3.766666667,1058383
Waspik,51.68333333,0.066666667,1058436
Noordwolde,52.9,6.15,1058507
